,tg,lon,lat,num_year,num_95pcs,corrn,rmse
0,fort_de_france-271a-france-uhslc.csv,-61.05,14.583,29.0,65,0.21036308820730087,0.03853878692528847
0,"fort_pulaski,ga-752a-usa-uhslc.csv",-80.902,32.033,34.0,141,0.748322196588227,0.09992807115913474
0,fos-sur-mer-france-med-refmar.csv,4.8929,43.405,3.0,114,0.7152810911685059,0.06690490073531233
0,freeport-usa-noaa.csv,-95.308,28.948,30.0,139,0.739646611485812,0.08637148378662425
0,fremantle-012-australia-johnhunter.csv,115.75,-32.053000000000004,27.0,75,0.8355398480156309,0.07031756532227598
0,french_frigate_b-014b-usa-uhslc.csv,-166.29,23.868,34.0,46,0.39162344855187536,0.050474781407281774
0,fridayharbor_ocean.labs._-usa-noaa.csv,-123.01,48.547,20.0,209,0.8128736739261393,0.07348563095773122
0,fuerteventura-fuerteventura-spain-pde.csv,-13.85,28.5,12.0,52,0.7243142094071408,0.02681429490314416
0,fukaura-japan-jma.csv,139.93,40.65,36.0,143,0.7333932419674569,0.06099636464935683
0,fukue-japan-jma.csv,128.85,32.7,36.0,133,0.5710448696811483,0.058017779096692465
0,"fulfordharbour,bc-07330-canada-meds.csv",-123.45,48.769,13.0,197,0.6402042737814451,0.09055849587812499
0,"funafuti,tuvalu-001-glossdm-bodc.csv",179.19,-8.525,24.0,70,0.32837209452706906,0.039310499324800734
0,funchal_b-218b-portugal-uhslc.csv,-16.907,32.64,28.0,47,0.7650921877118588,0.04638518340232374
0,furuogrund-004-sweden-smhi.csv,21.231,64.916,37.0,91,0.6614088582320627,0.1465587897488946
0,"galveston,pier_21-775a-usa-uhslc.csv",-94.79,29.287,34.0,147,0.745036240901419,0.09741084465536723
0,gan-109a-rep._of_maldives-uhslc.csv,73.152,-0.6867,24.0,64,0.3179456841897514,0.0337300319707082
0,gandia-gandia-spain-pde.csv,-0.152,38.995,8.0,137,0.7345336667436221,0.05295704678889401
0,gedser-837a-denmark-uhslc.csv,11.933,54.567,35.0,78,0.6469023355005128,0.14838440132991254
0,geelong-013-australia-johnhunter.csv,144.36,-38.147,27.0,94,0.8307995534531569,0.06695630189847936
0,genova-genova-italy-idromare.csv,8.9253,44.41,12.0,281,0.6804106441283522,0.07064464305555614
0,georgetown-015-australia-johnhunter.csv,146.85,-41.133,19.0,79,0.7003585950861156,0.08813850849658693
0,geraldton-014-australia-johnhunter.csv,114.61,-28.773000000000003,27.0,73,0.8412569881799472,0.06582573760708842
0,geting-326a-malaysia-uhslc.csv,102.11,6.2267,26.0,276,0.6419691091180456,0.08426889861988775
0,gibara-244a-cuba-uhslc.csv,-76.117,21.117,9.0,56,0.31238325742698386,0.05291688118098516
0,gibraltar-289a-united_kingdom-uhslc.csv,-5.35,36.117,18.0,138,0.6475185947220063,0.05407845756290587
0,gijon-gijon-spain-pde.csv,-5.698,43.558,19.0,94,0.8266623882401823,0.05650774533633414
0,gisborne_b-078b-new_zealand-uhslc.csv,178.03,-38.683,29.0,90,0.7780523941239731,0.061371611790762545
0,gladstone-p234-uk-bodc.csv,-3.018,53.45,23.0,75,0.7675975524111014,0.1541187337787804
0,gloucesterpoint-usa-noaa.csv,-76.5,37.247,8.0,106,0.7576010937854332,0.09867477264501123
0,gobo-japan-jma.csv,135.17,33.85,9.0,160,0.5522152929368561,0.07552284295669358
0,gomera-gomera-spain-pde.csv,-17,28,9.0,43,0.5949253170775839,0.0381445925896039
0,goteborgtorshamnen-005-sweden-smhi.csv,11.8,57.683,37.0,99,0.8243638433639002,0.10710792148996709
0,grandisle-usa-noaa.csv,-89.95700000000002,29.263,35.0,138,0.7524362894191254,0.06641215132313776
0,groote_eylandt-145a-australia-uhslc.csv,136.42,-13.86,20.0,95,0.6588074987706681,0.08607672861995044
0,guadalupe-036a-mexico-uhslc.csv,-118.3,28.883000000000006,4.0,58,0.31694711112623697,0.048183915264299555
0,guam-053a-usa_trust-uhslc.csv,144.65,13.433,35.0,64,0.31941420955238015,0.04055819547550221
0,guantanamo_bay_b-251b-cuba-uhslc.csv,-75.14699999999998,19.907,1.0,40,0.5448846481098197,0.035507707078449496
0,guaymas-397a-mexico-uhslc.csv,-110.9,27.933000000000003,8.0,184,0.23497142381559202,0.08005120912057101
0,hachinohe-japan-jma.csv,141.53,40.533,33.0,144,0.7392976143743378,0.04811708766686367
0,haikou-638a-china-uhslc.csv,110.28,20.017,20.0,79,0.6251558527837655,0.08053245122845436
0,hakodate-japan-jma.csv,140.73,41.783,36.0,142,0.7676799906637315,0.05180498909609314
0,"halifax,ns-00490-canada-meds.csv",-63.583,44.667,36.0,92,0.604491358611071,0.09873158262653511
0,hamada-japan-jma.csv,132.07,34.9,30.0,152,0.6955965851256602,0.060533752462913884
0,hamina-002-finland-fmi.csv,27.179,60.563,37.0,83,0.6580349462475242,0.159600644197355
0,hanasaki-japan-jma.csv,145.57,43.283,36.0,110,0.7629897062851098,0.055915753644551945
0,hanimaadhoo_b-117b-rep._of_maldives-uhslc.csv,73.167,6.7667,21.0,66,0.32191899786380407,0.04150960237342598
0,hanko-003-finland-fmi.csv,22.977,59.823,37.0,84,0.6087528081723305,0.12510830260217568
0,"harvest_oil_p.,ca-594a-usa-uhslc.csv",-120.67,34.468,11.0,130,0.6051801079737222,0.039098902150649026
0,harwich-p022-uk-bodc.csv,1.2845,51.947,10.0,72,0.6911480636102079,0.13976372288310376
0,heimsjoe-001-norway-statkart.csv,9.1014,63.425,37.0,115,0.7888741592910162,0.09033610855941318
0,helsinki-004-finland-fmi.csv,24.956,60.154,37.0,86,0.642297885104488,0.13707455454601222
0,heysham-p050-uk-bodc.csv,-2.9204,54.032,35.0,71,0.783194667778141,0.16044926780472052
0,hillarys-132a-australia-uhslc.csv,115.74,-31.825,22.0,74,0.8383615935489029,0.07095361786480693
0,"hilo,_hawaii-060a-usa-uhslc.csv",-155.07,19.733,35.0,63,0.39298377049993083,0.03857164673572781
0,hinkleypoint-p003-uk-bodc.csv,-3.1343,51.215,25.0,76,0.6973044967150722,0.15110585808208069
0,hiron_point-134a-bangladesh-uhslc.csv,89.46700000000001,21.783,26.0,161,0.6250829199474668,0.10728722653445018
0,hobart-016-australia-johnhunter.csv,147.33,-42.883,26.0,69,0.8287370988081563,0.06898974857214181
0,hoekvanholla-hvh-nl-rws.csv,4.12,51.977,37.0,73,0.7955755620275695,0.15391272298086894
0,hofu-japan-jma.csv,131.58,34.033,4.0,98,0.48502288148608674,0.07574695973345932
0,holyhead-p054-uk-bodc.csv,-4.6312,53.308,35.0,76,0.8055445593855491,0.10497092170850905
0,hong_kong_b-329b-china-uhslc.csv,114.2,22.3,35.0,95,0.7548016558007088,0.0812762436538443
0,"honiara,solomonislands-001-glossdm-bodc.csv",159.96,-9.425,23.0,68,0.2566039066262288,0.038576479588452166
0,honningsvaag-002-norway-statkart.csv,25.973000000000006,70.98,37.0,77,0.7469344207758215,0.08793549519052307
0,"honolulu_b,hawaii-057b-usa-uhslc.csv",-157.86,21.295,35.0,66,0.38337028400394063,0.032095447269414566
0,hornbaek-838a-denmark-uhslc.csv,12.467,56.1,33.0,82,0.8112982909301308,0.1211087137255668
0,"horta,azores-212a-portugal-uhslc.csv",-28.622,38.533,2.0,42,0.7644617470028319,0.04605128334482804
0,huelva-huelva-spain-pde.csv,-6.834,37.132,19.0,127,0.7836344557058184,0.0530505327193553
0,"humboldt_bay,_ca-576a-usa-uhslc.csv",-124.22,40.767,21.0,130,0.8033432826250351,0.0542365321212504
0,ibiza-ibiza-spain-pde.csv,1.4497,38.911,13.0,144,0.751278187515235,0.04860120675622966
0,ile_royale-850a-france-uhslc.csv,-52.585,5.285,5.0,97,0.31058544131340626,0.041755005791482086
0,ilfracombe-p061-uk-bodc.csv,-4.1109,51.21100000000001,32.0,75,0.7740608676853155,0.09820716873635822
0,"ilha_fiscal,rj-280a-brazil-uhslc.csv",-43.165,-22.897,35.0,149,0.668054342157168,0.10554446269542159
0,"ilulissat,greenland-001-glossdm-bodc.csv",-51.1,69.217,4.0,76,0.7293152573841384,0.07578707757194655
0,imbituba-718a-brazil-uhslc.csv,-48.4,-28.133000000000006,6.0,120,0.7766732104317781,0.11073776835324518
0,immingham-p026-uk-bodc.csv,-0.18603,53.631,36.0,74,0.6971313377451682,0.14069180027918243
0,imperia-imperia-italy-idromare.csv,8.0188,43.878,17.0,239,0.7621310284865902,0.047467867387934036
0,irouzaki-japan-jma.csv,138.85,34.617,18.0,182,0.6257094595628705,0.06873089451921086
0,"isabel_segunda,_pr-732a-usa-uhslc.csv",-65.443,18.152,4.0,50,0.42946099104711644,0.031160155273091638
0,ishigaki-japan-jma.csv,124.15,24.333,36.0,100,0.48805571374859424,0.0637434503730764
0,"isladapascua-e,chile-001-glossdm-bodc.csv",-109.45,-27.15,20.0,59,0.655193090684352,0.05517277474779766
0,"i_royal,anselegoff-851a-france-uhslc.csv",-52.587,5.2883,15.0,88,0.2673749923296924,0.044491540766639824
0,jackson-403a-new_zealand-uhslc.csv,168.62,-43.983,14.0,107,0.8492057200490045,0.06615374781729262
0,jakarta-161a-indonesia-uhslc.csv,106.85,-6.1167,21.0,149,0.3295298022089479,0.06864410973599616
0,johnston-052a-usa_trust-uhslc.csv,-169.53,16.738,35.0,44,0.24505635441316936,0.0649437522873891
0,johor_baharu-321a-malaysia-uhslc.csv,103.79,1.4617,29.0,295,0.5331402491976561,0.06882199526444388
0,jolo-373a-philippines-uhslc.csv,121,6.0667,12.0,108,0.2671646284240065,0.03166922425381502
0,juan_fernandez_b-021b-chile-uhslc.csv,-78.833,-33.622,30.0,47,0.6396070362788739,0.04332864559767756
0,juneau-usa-noaa.csv,-134.41,58.298,36.0,162,0.7834954787126887,0.0898313351585929
0,kagoshima-japan-jma.csv,130.57,31.583,36.0,147,0.5800800066916497,0.06688910524812061
0,kahului-059a-usa-uhslc.csv,-156.47,20.9,34.0,67,0.43448184903856735,0.03349845514287543
0,kalix-006-sweden-smhi.csv,23.096,65.697,37.0,90,0.6892137649128948,0.15965699535514558
0,kanmen_a-632a-china-uhslc.csv,121.28,28.088,20.0,132,0.7728106192176251,0.0897735809376931
0,"kanton-b,kiribati-001-glossdm-bodc.csv",-171.72,-2.81,21.0,56,0.24808422657850823,0.03473602424310117
0,kaohsiung-340a-republic_of_china-uhslc.csv,120.29,22.615,34.0,120,0.512405406521004,0.05425268587597935
0,kapingamarangi-029a-fd._st._micronesia-uhslc.csv,154.78,1.0983,31.0,97,0.5326890593980476,0.052185064696286296
0,karachi_b-147b-pakistan-uhslc.csv,66.967,24.8,29.0,117,0.16962280410395666,0.12749180278835265
0,kaskinen-005-finland-fmi.csv,21.215,62.344,37.0,90,0.6067436041931478,0.13184170346432894
0,"kaumalapau,_hi-548a-usa-uhslc.csv",-156.9,20.78,4.0,57,0.3202583313644955,0.02669568842344172
0,kavieng-068a-papua_new_guinea-uhslc.csv,150.79,-2.585,11.0,80,0.2242902255053382,0.03417300107339693
0,kawaihae-552a-usa-uhslc.csv,-155.83,20.033,17.0,61,0.2579209766672895,0.03893899112523822
0,kawasaki-japan-jma.csv,139.75,35.517,17.0,149,0.6560321379560602,0.06919342745907442
0,keelung-341a-republic_of_china-uhslc.csv,121.75,25.157,35.0,134,0.6465556291186785,0.056538038077482734
0,kelang-140a-malaysia-uhslc.csv,101.36,3.05,29.0,483,0.38756258027816715,0.07298892927601812
0,keling-141a-malaysia-uhslc.csv,102.15,2.215,28.0,444,0.3122841536584563,0.05514912542914448
0,kemi-006-finland-fmi.csv,24.515,65.673,37.0,85,0.6988090711169916,0.16883590889296277
0,keppel_harbour-327a-singapore-uhslc.csv,103.82,1.2633,9.0,221,0.42170271297426226,0.06136047977182317
0,kerguelen-001-glossdm-bodc.csv,70.167,-48.858,4.0,54,0.7401024685706861,0.07255100532374135
0,kerguelen-180a-france-uhslc.csv,70.22,-49.345,20.0,57,0.7475122088567079,0.07310003495444525
0,"ketchikan,ak-571a-usa-uhslc.csv",-131.63,55.333,35.0,139,0.787180707736568,0.09212600802731105
0,"key_west,fl-242a-usa-uhslc.csv",-81.808,24.553,35.0,108,0.47644512121844673,0.05183728315922007
0,khal_#10-135a-bangladesh-uhslc.csv,91.817,22.267,11.0,172,0.45065295946271017,0.16357119882458063
0,khepupara-139a-bangladesh-uhslc.csv,89.833,21.833,15.0,150,0.4901178358490245,0.16034107116219448
0,kingedwardpoint_uk_noc.csv,-36.497,-54.283,6.0,59,0.7975700586587382,0.06847426700908783
0,kinlochbervi-p918-uk-bodc.csv,-5.0504,58.457,23.0,75,0.8256525914192668,0.11086744258642578
0,kiptopekebeach-usa-noaa.csv,-75.988,37.165,20.0,133,0.796221764901741,0.08584092920614879
0,klagshamn-007-sweden-smhi.csv,12.894,55.522,37.0,82,0.5899372892876891,0.12590261809289544
0,knysna-186a-south_africa-uhslc.csv,23.033,-32.033,35.0,138,0.8426504897656726,0.07203862019113275
0,kobe-japan-jma.csv,135.18,34.683,36.0,168,0.6259859211175597,0.07570608985428243
0,kochi-japan-jma.csv,133.57,33.5,36.0,157,0.5589102752417767,0.07557161067312607
0,"kodiak_isl.,alaska-039a-usa-uhslc.csv",-152.51,57.732,32.0,107,0.7803909437683542,0.08090914084287765
0,komatsushima-japan-jma.csv,134.58,34.017,36.0,158,0.6017076243525029,0.07168328782922664
0,kota_kinabalu-386a-malaysia-uhslc.csv,116.07,5.9833,25.0,293,0.5003216141055498,0.049301685502479375
0,ko_lak-328a-thailand-uhslc.csv,99.817,11.795,29.0,146,0.5523193212535531,0.09915746809635388
0,ko_taphao_noi-148a-thailand-uhslc.csv,98.425,7.8317,28.0,188,0.24134546072172097,0.06814413529109145
0,kuantan-322a-malaysia-uhslc.csv,103.43,3.975,29.0,319,0.6106622255261185,0.06481624953442648
0,kuchinotsu-japan-jma.csv,130.2,32.6,34.0,147,0.583780560011622,0.06329792189056695
0,kukup-325a-malaysia-uhslc.csv,103.44,1.325,27.0,376,0.3444218021149069,0.0655834669119057
0,kumano-japan-jma.csv,136.17,33.933,9.0,165,0.6244765174849448,0.06402327452225862
0,kungsholmsfort-008-sweden-smhi.csv,15.589,56.105,37.0,82,0.5966762711645365,0.12107404013321506
0,kungsvik-009-sweden-smhi.csv,11.127,58.997,37.0,117,0.8137043203452764,0.1174247848195407
0,kushimoto-japan-jma.csv,135.78,33.467,36.0,165,0.6060671471245019,0.07201924483336967
0,kushiro-japan-jma.csv,144.38,42.967,36.0,120,0.7602469195652648,0.05348659982064896
0,kwajalein-055a-rep._of_marshall_i-uhslc.csv,167.73,8.7333,34.0,66,0.2570281391128478,0.03415449944569567
0,l._cornwallis_i.-705a-canada-uhslc.csv,-96.95,75.383,8.0,55,0.7359628077033129,0.06445544508424092
0,lae-067a-papua_new_guinea-uhslc.csv,146.98,-6.7333,13.0,245,0.3278614271462822,0.033993255433752645
0,"lagos,_algarve-723a-portugal-uhslc.csv",-8.6683,37.098,15.0,87,0.6626726862478721,0.0659797310992011
0,lagos_c-233c-nigeria-uhslc.csv,3.45,6.4167,3.0,155,0.06920007990133,0.0639926263499081
0,lajolla_scrippspier_-usa-noaa.csv,-117.26,32.867,37.0,142,0.5545291033359467,0.04135187654560246
0,"lameshur_bay,_vi-214a-usa-uhslc.csv",-64.723,18.317,7.0,62,0.3450793630721959,0.02847564806844361
0,lampedusa-lampedusa-italy-idromare.csv,12.604,35.5,11.0,115,0.5994674485915233,0.07172721829284676
0,lamu_b-149b-kenya-uhslc.csv,40.903,-2.2717,17.0,57,0.337473935225011,0.038858764745867705
0,landsortnorra-010-sweden-smhi.csv,17.865,58.742,37.0,90,0.5263091881534905,0.11228397819686409
0,langkawi-142a-malaysia-uhslc.csv,99.765,6.4317,27.0,363,0.346666834154351,0.06193778757835431
0,laohutan_a-631a-china-uhslc.csv,121.68,38.867,8.0,122,0.7194696537877154,0.10223401522938684
0,las_palmas-laspalmas-spain-pde.csv,-15.412,28.141,23.0,52,0.75198617014682,0.027344000513561756
0,lautoka-402a-fiji-uhslc.csv,177.43,-17.6,21.0,70,0.531574565988945,0.027833272736021403
0,la_coruna-830a-spain-uhslc.csv,-8.4,43.367,35.0,83,0.7610597818305906,0.07130215495902355
0,la_figueirette-france-med-refmar.csv,6.9349,43.483,3.0,142,0.6661905208126397,0.05725163909352744
0,la_guaira-247a-venezuela-uhslc.csv,-66.933,10.617,11.0,116,0.3273869964719044,0.045405646761711056
0,"la_jolla,ca-554a-usa-uhslc.csv",-117.26,32.867,35.0,140,0.5530670424654325,0.04143596611723381
0,la_libertad-091a-ecuador-uhslc.csv,-80.917,-2.2,35.0,296,0.17731110983948745,0.06483603557361564
0,la_palma-lapalma-spain-pde.csv,-17.768,28.678,8.0,41,0.6678846765370557,0.04186632242910344
0,la_rochelle_la_palli-france-refmar.csv,-1.2206,46.158,18.0,105,0.786679026838743,0.08684167298083745
0,la_union_b-086b-el_salvador-uhslc.csv,-87.81700000000002,13.333,33.0,203,0.2088970748287303,0.06503628283466546
0,legaspi-371a-philippines-uhslc.csv,123.75,13.15,29.0,73,0.34191791134119837,0.05149794047088979
0,leith-p034-uk-bodc.csv,-3.1817,55.99,27.0,75,0.7745194961778761,0.09857047801352078
0,lembar-419a-indonesia-uhslc.csv,116.07,-8.7317,4.0,58,0.3287283382165742,0.039831744097022774
0,lerwick-p041-uk-bodc.csv,-1.1333,60.15,37.0,70,0.8243864918895287,0.07511292773126894
0,les_sables_d_olonne-france-refmar.csv,-1.7935,46.497,23.0,98,0.7829562976720389,0.08710801730016612
0,"lewes,de-747a-usa-uhslc.csv",-75.12,38.782,35.0,128,0.8005143348203294,0.10119787622332646
0,le_conquet-france-refmar.csv,-4.7807,48.359,36.0,76,0.8081322021549198,0.07567747708256074
0,le_crouesty-france-refmar.csv,-2.8952,47.543,12.0,80,0.7934613215579938,0.0874937088052527
0,le_havre-france-refmar.csv,0.106,49.482,36.0,86,0.7548941401492459,0.11290100318851055
0,le_pellerin-france-refmar.csv,-1.7651,47.205,29.0,95,0.4690437785219072,0.2797210944382936
0,le_robert-270a-france-uhslc.csv,-60.933,14.683,4.0,55,0.3112815997357886,0.03346444233258694
0,lianyungang-639a-china-uhslc.csv,119.42,34.75,20.0,126,0.6558898665234187,0.13608320410762328
0,limetree_bay-254a-usa-uhslc.csv,-64.753,17.697,30.0,71,0.3024232351859601,0.030992351888329155
0,limon_b-268b-costa_rica-uhslc.csv,-83.03299999999999,10,33.0,129,0.3269421047463823,0.037247762067220476
0,livorno-livorno-italy-idromare.csv,10.299,43.54600000000001,22.0,265,0.6943233089402971,0.0667302372159856
0,llandudno-p007-uk-bodc.csv,-3.8252,53.332,21.0,76,0.6694648359059243,0.19477417042521525
0,lobos_de_afuera-084a-peru-uhslc.csv,-80.717,-6.9333,28.0,213,0.18975005122779426,0.05791536859095221
0,lombrum-400a-papua_new_guinea-uhslc.csv,147.37,-2.0333,17.0,110,0.22536241293535508,0.03504402880060599
0,lord_howe_b-399b-australia-uhslc.csv,159.07,-31.517,21.0,71,0.5569916617893348,0.11589215979669287
0,loreto-319a-mexico-uhslc.csv,-111.37,26.017,7.0,124,0.37275065915987715,0.038763683900868734
0,"los_angeles,ca-567a-usa-uhslc.csv",-118.27,33.72,34.0,151,0.6043359127246956,0.03910402635151865
0,"lowerescuminac,nb-02000-canada-meds.csv",-64.883,47.083,37.0,102,0.6111381363093165,0.1261768532000623
0,lowestoft-p024-uk-bodc.csv,1.7508,52.473,37.0,72,0.7316476153949388,0.1494916068942721
0,lubang-655a-philippines-uhslc.csv,120.21,13.82,1.0,48,0.4453908229224135,0.03256642868054887
0,luderitz-702a-south_africa-uhslc.csv,15.15,-26.65,34.0,108,0.6548991687569574,0.046722441521794326
0,luis_correia-711a-brazil-uhslc.csv,-41.672,-2.8667,1.0,63,0.5016985868289275,0.08460080723231146
0,lumut-143a-malaysia-uhslc.csv,100.62,4.2333,28.0,492,0.3383345522228537,0.06045839179361677
0,lusi_a-633a-china-uhslc.csv,121.62,32.133,18.0,104,0.7168025721169283,0.14035267937268286
0,lyttelton-667a-new_zealand-uhslc.csv,172.72,-43.6,19.0,122,0.8109812634272412,0.06689339557205815
0,maaloey-003-norway-statkart.csv,5.1133,61.934,36.0,105,0.7968843523294444,0.08815514234037049
0,macae-719a-brazil-uhslc.csv,-41.467,-22.233,5.0,113,0.659976816151491,0.0919010251701881
0,macau-338a-macau-uhslc.csv,113.55,22.167,4.0,66,0.7058331167779786,0.10163498929896855
0,mackay-018-australia-johnhunter.csv,149.19,-21.143,26.0,77,0.6083911236631656,0.0937385144323056
0,macquarie_is._c-680c-australia-uhslc.csv,158.97,-54.483,13.0,52,0.7726953420395379,0.08435830422257196
0,madang-066a-papua_new_guinea-uhslc.csv,145.8,-5.2,15.0,245,0.4026063571329834,0.031154401044620826
0,madeira-715a-brazil-uhslc.csv,-44.378,-2.565,13.0,169,0.12802749670246089,0.0984492559997181
0,"madero,tampico-277a-mexico-uhslc.csv",-97.795,22.262,4.0,124,0.3398523695474181,0.09776608035743872
0,"magueyes_island,pr-246a-usa-uhslc.csv",-67.047,17.972,34.0,80,0.37218814984465143,0.027940120328334518
0,mahon-mahon-spain-pde.csv,4.2706,39.893,5.0,108,0.7498372261726063,0.05136235288366179
0,maisaka-japan-jma.csv,137.62,34.683,36.0,184,0.6890963831232172,0.07527178510610037
0,maizuru-japan-jma.csv,135.38,35.467,36.0,168,0.7239256637558951,0.057638015864663036
0,"majuro,marshallislands-001-glossdm-bodc.csv",171.37,7.1067,24.0,65,0.18524006124808054,0.044223818797528784
0,makurazaki-japan-jma.csv,130.3,31.267,36.0,141,0.618431060882257,0.06335510478594569
0,malaga-mala-spain-ieo.csv,-4.4167,36.717,35.0,189,0.7052175935492127,0.05104913461524485
0,malakal_b-007b-republic_of_belau-uhslc.csv,134.46,7.33,34.0,75,0.2643308734521931,0.04720016266191469
0,"male_b,hulule-108b-rep._of_maldives-uhslc.csv",73.517,4.1833,22.0,68,0.34881790303212973,0.03436876304751737
0,malin_head-834a-ireland-uhslc.csv,-7.3333,55.367,24.0,70,0.6885279071228492,0.144730534047053
0,"maniitsoq,greenland-001-glossdm-bodc.csv",-52.905,65.413,1.0,68,0.701564258779021,0.07453770121413576
0,manila_b-370b-philippines-uhslc.csv,120.97,14.583,30.0,112,0.4715835256116069,0.058134287677181706
0,manta_b-089b-ecuador-uhslc.csv,-80.733,-0.95,34.0,252,0.17448167966791048,0.07823395474334174
0,mantyluoto-007-finland-fmi.csv,21.463,61.594,37.0,89,0.5911728698723884,0.12883213316560002
0,manus-065a-papua_new_guinea-uhslc.csv,147.27,-2.0133,11.0,81,0.25046315160418453,0.03636236315611702
0,"manzanillo-b,mexico-001-glossdm-bodc.csv",-104.33,19.053,17.0,155,0.32839394408913136,0.0652238823952286
0,maputo_b-190b-mozambique-uhslc.csv,32.57,-25.975,3.0,115,0.24458374672935498,0.094749196273367
0,marsden_point-398a-new_zealand-uhslc.csv,174.5,-35.833,29.0,87,0.7853619879544843,0.04846164449955144
0,marseille-france-med-refmar.csv,5.35,43.3,31.0,171,0.7785403760191187,0.06386785747095115
0,marviken-012-sweden-smhi.csv,16.837,58.554,37.0,94,0.5336261091928615,0.11118408337769706
